weight,height,G,AB,HR
155.0,65.0,38,146.0,1.0
197.0,75.0,2,3.0,0.0
197.0,75.0,3,4.0,0.0
197.0,75.0,5,2.0,0.0
180.0,74.0,23,0.0,0.0
180.0,74.0,35,71.0,0.0
180.0,74.0,28,54.0,0.0
180.0,74.0,16,37.0,0.0
180.0,74.0,10,17.0,0.0
175.0,74.0,9,7.0,0.0
175.0,74.0,25,37.0,0.0
175.0,74.0,8,12.0,0.0
175.0,74.0,2,0.0,0.0
185.0,72.0,33,69.0,0.0
185.0,72.0,29,59.0,0.0
185.0,72.0,26,37.0,0.0
185.0,72.0,18,10.0,0.0
185.0,72.0,30,66.0,0.0
185.0,72.0,18,15.0,0.0
220.0,74.0,57,36.0,0.0
220.0,74.0,34,17.0,0.0
220.0,74.0,5,0.0,0.0
220.0,74.0,6,3.0,0.0
220.0,74.0,32,30.0,0.0
220.0,74.0,34,10.0,0.0
220.0,74.0,7,0.0,0.0
185.0,73.0,54,186.0,0.0
190.0,71.0,6,13.0,0.0
190.0,71.0,9,12.0,0.0
165.0,73.0,7,4.0,0.0
165.0,73.0,1,0.0,0.0
180.0,71.0,1,0.0,0.0
180.0,71.0,1,0.0,0.0
180.0,71.0,17,27.0,0.0
180.0,71.0,3,6.0,0.0
180.0,71.0,47,110.0,0.0
180.0,71.0,2,2.0,0.0
184.0,71.0,5,13.0,0.0
175.0,76.0,16,6.0,0.0
175.0,76.0,2,0.0,0.0
160.0,72.0,38,7.0,0.0
160.0,72.0,26,5.0,1.0
160.0,71.0,75,242.0,0.0
160.0,71.0,5,1.0,0.0
160.0,71.0,144,474.0,1.0
160.0,71.0,96,283.0,0.0
160.0,71.0,125,435.0,1.0
160.0,71.0,31,80.0,0.0
160.0,71.0,72,291.0,2.0
160.0,71.0,1,1.0,0.0
160.0,71.0,1,0.0,0.0
176.0,73.0,30,83.0,0.0
195.0,78.0,2,1.0,0.0
195.0,78.0,33,56.0,0.0
195.0,78.0,33,106.0,0.0
195.0,78.0,22,48.0,0.0
195.0,78.0,30,19.0,0.0
195.0,78.0,40,89.0,0.0
195.0,78.0,39,82.0,1.0
195.0,78.0,23,32.0,0.0
195.0,78.0,5,5.0,0.0
195.0,78.0,8,5.0,0.0
195.0,78.0,2,0.0,0.0
160.0,70.0,3,10.0,0.0
160.0,70.0,8,13.0,0.0
160.0,70.0,24,65.0,0.0
170.0,71.0,44,122.0,0.0
170.0,71.0,59,132.0,0.0
170.0,71.0,4,8.0,0.0
170.0,71.0,1,0.0,0.0
170.0,71.0,16,22.0,0.0
170.0,71.0,49,103.0,0.0
170.0,71.0,63,122.0,0.0
170.0,71.0,103,320.0,5.0
170.0,71.0,58,158.0,1.0
170.0,71.0,23,42.0,0.0
170.0,71.0,6,15.0,0.0
163.0,67.0,37,130.0,3.0
163.0,67.0,98,317.0,5.0
163.0,67.0,131,456.0,11.0
163.0,67.0,122,462.0,12.0
163.0,67.0,107,416.0,8.0
163.0,67.0,61,180.0,2.0
163.0,67.0,51,85.0,1.0
163.0,67.0,45,101.0,4.0
163.0,67.0,35,67.0,1.0
163.0,67.0,80,201.0,3.0
160.0,73.0,10,13.0,0.0
160.0,73.0,52,117.0,1.0
175.0,71.0,2,0.0,0.0
175.0,71.0,1,3.0,0.0
175.0,71.0,38,71.0,2.0
175.0,71.0,42,74.0,1.0
175.0,71.0,37,65.0,0.0
175.0,71.0,35,77.0,0.0
175.0,71.0,42,88.0,0.0
175.0,71.0,38,77.0,0.0
175.0,71.0,39,75.0,0.0
175.0,71.0,6,3.0,0.0
175.0,71.0,23,47.0,0.0
175.0,71.0,35,46.0,0.0
178.0,72.0,2,5.0,0.0
172.0,68.0,4,13.0,0.0
186.0,72.0,137,484.0,5.0
182.0,77.0,22,51.0,0.0
182.0,77.0,30,49.0,0.0
182.0,77.0,5,4.0,0.0
182.0,77.0,5,5.0,0.0
180.0,73.0,26,72.0,1.0
180.0,73.0,134,578.0,6.0
180.0,73.0,86,240.0,3.0
168.0,72.0,8,1.0,0.0
168.0,72.0,119,364.0,5.0
168.0,72.0,133,303.0,6.0
168.0,72.0,151,552.0,11.0
168.0,72.0,141,421.0,7.0
168.0,72.0,150,625.0,26.0
168.0,72.0,133,480.0,18.0
168.0,72.0,141,516.0,10.0
168.0,72.0,142,477.0,8.0
168.0,72.0,146,500.0,10.0
168.0,72.0,151,552.0,17.0
168.0,72.0,140,440.0,5.0
168.0,72.0,145,375.0,3.0
168.0,72.0,83,164.0,4.0
168.0,72.0,75,125.0,2.0
168.0,72.0,2,5.0,0.0
168.0,72.0,75,140.0,2.0
168.0,72.0,12,2.0,0.0
185.0,72.0,7,22.0,0.0
185.0,72.0,76,211.0,1.0
185.0,72.0,42,110.0,0.0
185.0,72.0,6,22.0,0.0
185.0,72.0,85,222.0,0.0
185.0,72.0,128,378.0,0.0
185.0,72.0,98,290.0,2.0
185.0,73.0,29,17.0,0.0
185.0,73.0,46,36.0,0.0
185.0,73.0,47,6.0,0.0
185.0,73.0,40,24.0,0.0
185.0,73.0,60,3.0,0.0
185.0,73.0,29,4.0,0.0
185.0,73.0,23,48.0,0.0
185.0,73.0,11,4.0,0.0
185.0,73.0,39,1.0,0.0
185.0,73.0,47,3.0,0.0
185.0,73.0,9,2.0,0.0
205.0,74.0,14,39.0,1.0
205.0,74.0,7,16.0,0.0
205.0,74.0,13,22.0,0.0
205.0,74.0,6,15.0,1.0
205.0,74.0,9,20.0,0.0
205.0,74.0,152,557.0,17.0
205.0,74.0,152,587.0,28.0
205.0,74.0,147,523.0,23.0
205.0,74.0,109,401.0,19.0
205.0,74.0,156,588.0,18.0
205.0,74.0,94,325.0,11.0
205.0,74.0,58,211.0,10.0
205.0,74.0,139,485.0,18.0
205.0,74.0,146,509.0,17.0
205.0,74.0,63,202.0,4.0
175.0,71.0,3,0.0,0.0
175.0,71.0,2,0.0,0.0
175.0,71.0,1,0.0,0.0
175.0,71.0,2,0.0,0.0
165.0,67.0,73,296.0,1.0
165.0,67.0,84,315.0,3.0
165.0,67.0,104,383.0,1.0
165.0,67.0,32,117.0,1.0
165.0,67.0,136,474.0,0.0
165.0,67.0,97,292.0,2.0
180.0,72.0,6,4.0,0.0
180.0,72.0,29,31.0,0.0
180.0,72.0,36,79.0,0.0
180.0,72.0,39,65.0,0.0
180.0,72.0,32,83.0,0.0
180.0,72.0,35,88.0,0.0
180.0,72.0,38,81.0,0.0
180.0,72.0,36,66.0,0.0
180.0,72.0,16,16.0,0.0
180.0,72.0,14,25.0,0.0
180.0,72.0,15,10.0,0.0
180.0,72.0,14,10.0,0.0
180.0,72.0,34,102.0,0.0
180.0,68.0,72,281.0,0.0
180.0,68.0,44,167.0,0.0
180.0,68.0,32,128.0,0.0
180.0,68.0,6,18.0,0.0
193.0,73.0,1,3.0,0.0
193.0,73.0,49,59.0,2.0
193.0,73.0,53,99.0,4.0
193.0,73.0,93,243.0,21.0
193.0,73.0,93,246.0,13.0
193.0,73.0,76,218.0,16.0
193.0,73.0,77,161.0,7.0
193.0,73.0,12,34.0,1.0
193.0,73.0,52,120.0,2.0
193.0,73.0,10,10.0,1.0
178.0,72.0,6,6.0,0.0
178.0,72.0,11,4.0,0.0
165.0,70.0,39,20.0,0.0
165.0,70.0,28,12.0,0.0
165.0,70.0,5,1.0,0.0
205.0,77.0,17,0.0,0.0
205.0,77.0,11,12.0,0.0
220.0,71.0,3,5.0,1.0
220.0,71.0,88,263.0,6.0
220.0,71.0,93,284.0,7.0
220.0,71.0,104,314.0,6.0
220.0,71.0,81,221.0,6.0
220.0,71.0,55,151.0,1.0
220.0,71.0,114,315.0,10.0
220.0,71.0,54,161.0,6.0
220.0,71.0,74,241.0,6.0
220.0,71.0,22,54.0,0.0
220.0,71.0,58,120.0,3.0
220.0,71.0,67,204.0,6.0
220.0,71.0,50,130.0,2.0
220.0,71.0,37,100.0,8.0
220.0,71.0,21,64.0,1.0
185.0,72.0,34,66.0,0.0
185.0,72.0,18,36.0,0.0
185.0,72.0,6,18.0,0.0
185.0,72.0,30,65.0,0.0
185.0,72.0,39,93.0,1.0
185.0,72.0,41,86.0,0.0
185.0,72.0,30,39.0,0.0
165.0,71.0,1,2.0,0.0
175.0,72.0,1,3.0,0.0
200.0,74.0,13,1.0,0.0
200.0,74.0,5,8.0,0.0
165.0,70.0,19,56.0,0.0
165.0,70.0,37,102.0,0.0
165.0,70.0,39,60.0,0.0
185.0,72.0,4,4.0,0.0
185.0,72.0,4,0.0,0.0
185.0,72.0,5,8.0,0.0
180.0,72.0,2,3.0,0.0
180.0,72.0,1,3.0,0.0
180.0,72.0,2,1.0,0.0
180.0,72.0,3,4.0,0.0
190.0,72.0,10,3.0,0.0
190.0,72.0,58,125.0,1.0
190.0,72.0,86,136.0,0.0
190.0,72.0,90,185.0,3.0
190.0,72.0,123,349.0,3.0
190.0,72.0,94,252.0,2.0
170.0,73.0,24,41.0,0.0
170.0,73.0,44,76.0,3.0
170.0,73.0,25,46.0,1.0
170.0,73.0,40,88.0,2.0
170.0,73.0,29,76.0,0.0
170.0,73.0,38,80.0,3.0
170.0,73.0,27,59.0,0.0
170.0,73.0,8,4.0,0.0
170.0,73.0,7,5.0,0.0
167.0,68.0,33,85.0,1.0
167.0,68.0,17,18.0,0.0
167.0,68.0,3,8.0,0.0
167.0,68.0,141,471.0,3.0
167.0,68.0,104,328.0,5.0
167.0,68.0,105,322.0,6.0
167.0,68.0,70,193.0,2.0
167.0,68.0,68,120.0,1.0
167.0,68.0,88,221.0,2.0
180.0,71.0,1,1.0,0.0
180.0,71.0,35,97.0,0.0
180.0,71.0,44,84.0,0.0
180.0,71.0,36,85.0,0.0
180.0,71.0,29,64.0,0.0
180.0,71.0,10,14.0,0.0
180.0,71.0,13,24.0,0.0
180.0,71.0,28,51.0,0.0
180.0,71.0,6,8.0,0.0
160.0,70.0,5,16.0,0.0
160.0,70.0,150,587.0,0.0
160.0,70.0,154,650.0,8.0
160.0,70.0,143,547.0,2.0
160.0,70.0,150,615.0,1.0
160.0,70.0,136,523.0,2.0
160.0,70.0,3,1.0,0.0
160.0,70.0,123,450.0,1.0
160.0,70.0,141,494.0,2.0
160.0,70.0,18,31.0,0.0
160.0,70.0,69,254.0,2.0
160.0,70.0,143,506.0,1.0
160.0,70.0,129,403.0,1.0
160.0,70.0,68,200.0,1.0
160.0,70.0,12,19.0,0.0
185.0,73.0,2,0.0,0.0
185.0,73.0,29,40.0,1.0
185.0,73.0,38,81.0,1.0
185.0,73.0,18,23.0,0.0
185.0,73.0,10,7.0,0.0
185.0,73.0,16,22.0,0.0
185.0,73.0,22,5.0,0.0
185.0,73.0,27,12.0,0.0
185.0,73.0,13,24.0,0.0
185.0,73.0,30,49.0,1.0
185.0,73.0,10,0.0,0.0
185.0,73.0,12,2.0,0.0
165.0,72.0,24,30.0,0.0
165.0,72.0,34,52.0,0.0
165.0,72.0,32,39.0,0.0
165.0,72.0,35,80.0,0.0
165.0,72.0,44,84.0,1.0
165.0,72.0,32,70.0,0.0
165.0,72.0,34,83.0,0.0
165.0,72.0,35,82.0,0.0
165.0,72.0,24,24.0,0.0
165.0,72.0,1,2.0,0.0
200.0,75.0,2,0.0,0.0
200.0,75.0,1,1.0,0.0
195.0,72.0,121,415.0,6.0
195.0,72.0,6,8.0,0.0
195.0,72.0,4,4.0,0.0
195.0,72.0,7,20.0,0.0
180.0,72.0,19,23.0,0.0
180.0,72.0,126,420.0,11.0
180.0,72.0,55,153.0,0.0
180.0,72.0,8,20.0,0.0
180.0,72.0,64,97.0,5.0
170.0,72.0,51,165.0,2.0
170.0,72.0,18,67.0,2.0
170.0,72.0,142,456.0,12.0
170.0,72.0,115,386.0,8.0
170.0,72.0,129,352.0,11.0
170.0,72.0,123,343.0,14.0
170.0,72.0,161,597.0,15.0
170.0,72.0,96,380.0,6.0
170.0,72.0,115,431.0,12.0
170.0,72.0,83,265.0,10.0
170.0,72.0,151,519.0,17.0
170.0,72.0,119,361.0,4.0
170.0,72.0,104,200.0,9.0
185.0,73.0,14,11.0,0.0
185.0,73.0,3,1.0,0.0
196.0,72.0,31,34.0,2.0
196.0,72.0,15,2.0,0.0
175.0,73.0,1,1.0,0.0
175.0,73.0,113,259.0,3.0
175.0,73.0,136,460.0,10.0
175.0,73.0,37,26.0,2.0
215.0,78.0,27,1.0,0.0
215.0,78.0,36,5.0,0.0
195.0,74.0,144,462.0,22.0
195.0,74.0,131,419.0,23.0
195.0,74.0,155,554.0,22.0
195.0,74.0,137,451.0,15.0
195.0,74.0,155,542.0,12.0
195.0,74.0,99,269.0,9.0
195.0,74.0,21,36.0,1.0
195.0,74.0,50,101.0,5.0
195.0,74.0,8,11.0,0.0
195.0,74.0,74,102.0,3.0
190.0,71.0,1,0.0,0.0
185.0,71.0,4,5.0,0.0
165.0,71.0,5,6.0,0.0
165.0,71.0,2,0.0,0.0
170.0,71.0,5,10.0,0.0
172.0,71.0,3,9.0,0.0
172.0,71.0,3,5.0,0.0
172.0,71.0,28,93.0,0.0
172.0,71.0,8,29.0,0.0
172.0,71.0,24,73.0,1.0
180.0,72.0,1,3.0,0.0
180.0,72.0,1,1.0,0.0
185.0,69.0,44,136.0,1.0
185.0,69.0,35,113.0,1.0
185.0,69.0,16,33.0,0.0
185.0,69.0,97,258.0,1.0
185.0,69.0,49,114.0,0.0
185.0,69.0,24,57.0,0.0
185.0,69.0,55,152.0,0.0
185.0,69.0,39,115.0,1.0
185.0,69.0,46,136.0,0.0
185.0,69.0,44,105.0,0.0
180.0,72.0,9,33.0,0.0
180.0,72.0,2,7.0,0.0
180.0,72.0,6,13.0,0.0
195.0,74.0,18,15.0,0.0
195.0,74.0,66,198.0,2.0
195.0,74.0,26,31.0,0.0
155.0,68.0,9,34.0,0.0
195.0,73.0,4,6.0,0.0
195.0,73.0,64,199.0,7.0
195.0,73.0,107,299.0,14.0
195.0,73.0,100,301.0,12.0
195.0,73.0,90,264.0,10.0
195.0,73.0,34,106.0,4.0
195.0,73.0,1,2.0,0.0
195.0,73.0,61,156.0,5.0
180.0,71.0,15,50.0,0.0
180.0,71.0,83,318.0,4.0
180.0,71.0,119,469.0,11.0
180.0,71.0,142,506.0,7.0
180.0,71.0,137,533.0,13.0
180.0,71.0,129,474.0,6.0
180.0,71.0,76,249.0,5.0
180.0,71.0,88,316.0,7.0
180.0,71.0,134,452.0,9.0
180.0,71.0,4,14.0,0.0
180.0,71.0,54,96.0,0.0
180.0,71.0,21,42.0,0.0
175.0,71.0,1,0.0,0.0
175.0,71.0,7,7.0,0.0
200.0,75.0,17,28.0,0.0
200.0,75.0,5,11.0,0.0
210.0,72.0,2,1.0,0.0
190.0,74.0,13,38.0,0.0
190.0,74.0,48,144.0,5.0
190.0,74.0,15,35.0,1.0
190.0,74.0,31,73.0,1.0
190.0,74.0,127,379.0,15.0
190.0,74.0,85,270.0,9.0
190.0,74.0,134,439.0,23.0
190.0,74.0,92,317.0,6.0
190.0,74.0,68,150.0,5.0
190.0,74.0,129,409.0,11.0
190.0,74.0,19,46.0,2.0
200.0,75.0,11,24.0,0.0
200.0,75.0,6,18.0,0.0
165.0,70.0,153,585.0,5.0
165.0,70.0,145,584.0,6.0
165.0,70.0,129,504.0,1.0
165.0,70.0,108,395.0,2.0
165.0,70.0,150,532.0,3.0
165.0,70.0,128,429.0,1.0
165.0,70.0,112,365.0,1.0
165.0,70.0,154,549.0,14.0
165.0,70.0,151,573.0,6.0
165.0,70.0,117,425.0,4.0
165.0,70.0,155,589.0,1.0
165.0,70.0,112,373.0,0.0
165.0,70.0,1,1.0,0.0
189.0,72.0,12,10.0,0.0
189.0,72.0,6,15.0,1.0
189.0,72.0,39,102.0,0.0
189.0,72.0,27,45.0,0.0
189.0,72.0,38,1.0,0.0
189.0,72.0,40,0.0,0.0
189.0,72.0,38,1.0,0.0
189.0,72.0,35,79.0,1.0
189.0,72.0,37,83.0,1.0
189.0,72.0,31,68.0,0.0
189.0,72.0,18,35.0,0.0
189.0,72.0,33,30.0,0.0
189.0,72.0,28,43.0,1.0
162.0,71.0,19,61.0,0.0
162.0,71.0,109,379.0,2.0
162.0,71.0,117,402.0,2.0
162.0,71.0,145,522.0,4.0
162.0,71.0,139,487.0,3.0
162.0,71.0,146,503.0,1.0
162.0,71.0,146,518.0,2.0
162.0,71.0,64,220.0,5.0
162.0,71.0,134,476.0,3.0
162.0,71.0,152,570.0,8.0
162.0,71.0,149,507.0,5.0
162.0,71.0,140,501.0,6.0
162.0,71.0,99,285.0,0.0
162.0,71.0,100,320.0,0.0
162.0,71.0,90,319.0,1.0
162.0,71.0,42,127.0,1.0
162.0,71.0,58,184.0,0.0
162.0,71.0,18,59.0,0.0
154.0,70.0,1,0.0,0.0
154.0,70.0,108,291.0,0.0
200.0,74.0,17,22.0,0.0
200.0,74.0,24,61.0,0.0
200.0,74.0,3,2.0,0.0
165.0,71.0,1,1.0,0.0
220.0,75.0,45,133.0,8.0
220.0,75.0,124,343.0,11.0
220.0,75.0,148,453.0,9.0
220.0,75.0,130,368.0,10.0
220.0,75.0,123,420.0,10.0
220.0,75.0,112,339.0,8.0
220.0,75.0,78,224.0,5.0
220.0,75.0,31,95.0,1.0
220.0,75.0,109,276.0,4.0
220.0,75.0,122,330.0,5.0
220.0,75.0,114,325.0,14.0
220.0,75.0,120,381.0,10.0
220.0,75.0,93,202.0,2.0
220.0,75.0,23,49.0,2.0
220.0,75.0,17,28.0,0.0
175.0,71.0,1,1.0,0.0
175.0,71.0,12,5.0,0.0
200.0,75.0,27,50.0,0.0
200.0,75.0,38,91.0,0.0
200.0,75.0,39,94.0,0.0
200.0,75.0,35,0.0,0.0
200.0,75.0,37,85.0,0.0
200.0,75.0,38,70.0,0.0
200.0,75.0,37,61.0,0.0
190.0,71.0,33,23.0,0.0
190.0,71.0,37,15.0,0.0
180.0,72.0,5,13.0,0.0
180.0,72.0,5,7.0,0.0
194.0,74.0,2,3.0,0.0
194.0,74.0,2,2.0,0.0
194.0,74.0,3,7.0,0.0
185.0,73.0,7,8.0,0.0
185.0,73.0,3,2.0,0.0
195.0,71.0,8,10.0,0.0
195.0,71.0,75,133.0,2.0
195.0,71.0,49,65.0,4.0
195.0,71.0,34,103.0,4.0
195.0,71.0,6,22.0,0.0
195.0,71.0,50,90.0,3.0
195.0,71.0,9,19.0,0.0
195.0,71.0,8,13.0,0.0
195.0,71.0,6,17.0,1.0
195.0,71.0,27,63.0,1.0
195.0,73.0,24,74.0,1.0
195.0,73.0,9,23.0,0.0
195.0,73.0,6,12.0,2.0
195.0,73.0,75,206.0,6.0
195.0,73.0,25,35.0,0.0
195.0,73.0,7,14.0,0.0
195.0,73.0,40,86.0,1.0
195.0,73.0,61,145.0,5.0
195.0,73.0,74,177.0,3.0
195.0,73.0,83,207.0,1.0
195.0,73.0,118,403.0,7.0
195.0,73.0,29,80.0,0.0
185.0,73.0,11,22.0,1.0
185.0,73.0,19,38.0,0.0
195.0,75.0,57,196.0,5.0
195.0,75.0,107,375.0,3.0
195.0,75.0,146,466.0,2.0
195.0,75.0,25,100.0,2.0
195.0,75.0,112,392.0,5.0
195.0,75.0,140,486.0,11.0
195.0,75.0,150,554.0,16.0
195.0,75.0,148,520.0,13.0
195.0,75.0,99,335.0,6.0
195.0,75.0,144,509.0,12.0
195.0,75.0,148,469.0,5.0
195.0,75.0,137,424.0,14.0
195.0,75.0,125,407.0,6.0
205.0,75.0,34,2.0,0.0
205.0,75.0,63,0.0,0.0
205.0,75.0,54,0.0,0.0
205.0,75.0,51,0.0,0.0
205.0,75.0,12,0.0,0.0
205.0,75.0,6,0.0,0.0
205.0,75.0,54,154.0,3.0
205.0,75.0,56,129.0,1.0
205.0,75.0,22,22.0,0.0
205.0,75.0,17,49.0,2.0
205.0,75.0,23,42.0,0.0
205.0,75.0,37,92.0,4.0
205.0,75.0,48,112.0,6.0
205.0,75.0,63,127.0,8.0
205.0,75.0,38,75.0,2.0
175.0,69.0,4,12.0,0.0
175.0,69.0,46,66.0,1.0
175.0,69.0,70,176.0,4.0
175.0,69.0,79,220.0,6.0
190.0,74.0,6,1.0,0.0
190.0,74.0,12,1.0,0.0
190.0,74.0,20,6.0,0.0
172.0,71.0,28,0.0,0.0
172.0,71.0,35,0.0,0.0
172.0,71.0,34,0.0,0.0
172.0,71.0,34,0.0,0.0
195.0,68.0,145,551.0,4.0
195.0,68.0,138,472.0,5.0
195.0,68.0,127,406.0,8.0
195.0,68.0,107,327.0,3.0
195.0,68.0,148,557.0,7.0
195.0,68.0,91,324.0,3.0
195.0,68.0,134,475.0,6.0
195.0,68.0,129,471.0,7.0
195.0,68.0,31,87.0,0.0
175.0,70.0,64,219.0,0.0
175.0,70.0,45,152.0,0.0
175.0,70.0,95,365.0,1.0
175.0,70.0,153,582.0,3.0
175.0,70.0,153,592.0,10.0
175.0,70.0,119,402.0,6.0
175.0,70.0,148,568.0,7.0
180.0,74.0,5,10.0,0.0
180.0,74.0,1,3.0,0.0
180.0,74.0,18,17.0,0.0
180.0,74.0,9,4.0,0.0
180.0,74.0,5,3.0,0.0
180.0,74.0,3,1.0,0.0
180.0,74.0,1,0.0,0.0
180.0,74.0,10,10.0,0.0
180.0,74.0,11,12.0,0.0
168.0,71.0,3,0.0,0.0
168.0,71.0,38,86.0,0.0
168.0,71.0,27,71.0,0.0
168.0,71.0,41,75.0,1.0
168.0,71.0,27,41.0,0.0
168.0,71.0,13,19.0,0.0
168.0,71.0,14,16.0,0.0
168.0,71.0,3,4.0,0.0
192.0,73.0,2,3.0,0.0
192.0,73.0,45,108.0,0.0
192.0,73.0,3,5.0,0.0
180.0,74.0,34,0.0,0.0
180.0,74.0,56,7.0,0.0
180.0,74.0,33,16.0,0.0
180.0,74.0,7,4.0,0.0
180.0,74.0,22,0.0,0.0
180.0,74.0,29,3.0,0.0
180.0,74.0,70,0.0,0.0
180.0,74.0,62,0.0,0.0
180.0,74.0,21,1.0,0.0
175.0,76.0,21,17.0,0.0
200.0,73.0,13,0.0,0.0
200.0,73.0,11,2.0,0.0
200.0,73.0,14,0.0,0.0
200.0,73.0,16,0.0,0.0
200.0,73.0,66,1.0,0.0
200.0,73.0,33,2.0,0.0
200.0,73.0,34,1.0,0.0
200.0,73.0,68,3.0,0.0
200.0,73.0,81,7.0,0.0
200.0,73.0,13,1.0,0.0
198.0,74.0,78,205.0,3.0
198.0,74.0,50,52.0,2.0
198.0,74.0,78,145.0,1.0
198.0,74.0,91,89.0,0.0
198.0,74.0,97,241.0,4.0
198.0,74.0,79,156.0,1.0
198.0,74.0,106,309.0,4.0
198.0,74.0,110,304.0,7.0
198.0,74.0,12,15.0,2.0
195.0,74.0,4,8.0,0.0
193.0,72.0,24,60.0,1.0
170.0,72.0,4,0.0,0.0
195.0,74.0,16,18.0,1.0
195.0,74.0,3,4.0,0.0
195.0,74.0,32,63.0,0.0
195.0,74.0,25,46.0,0.0
195.0,74.0,10,17.0,0.0
195.0,74.0,5,0.0,0.0
190.0,74.0,104,338.0,5.0
190.0,74.0,153,582.0,5.0
190.0,74.0,158,625.0,6.0
190.0,74.0,161,653.0,8.0
190.0,74.0,149,580.0,8.0
190.0,74.0,147,551.0,24.0
190.0,74.0,155,584.0,5.0
190.0,74.0,156,621.0,3.0
190.0,74.0,155,619.0,6.0
190.0,74.0,144,546.0,8.0
190.0,74.0,143,514.0,7.0
190.0,74.0,143,560.0,2.0
190.0,74.0,97,366.0,11.0
190.0,74.0,126,460.0,5.0
190.0,74.0,132,501.0,2.0
190.0,74.0,104,353.0,4.0
190.0,74.0,123,435.0,7.0
190.0,74.0,90,292.0,2.0
220.0,76.0,16,5.0,0.0
210.0,74.0,11,0.0,0.0
210.0,74.0,21,33.0,0.0
210.0,74.0,25,14.0,0.0
210.0,74.0,14,29.0,0.0
210.0,74.0,34,71.0,1.0
210.0,74.0,35,53.0,2.0
210.0,74.0,21,31.0,0.0
155.0,70.0,1,3.0,0.0
155.0,70.0,1,1.0,0.0
165.0,69.0,4,13.0,0.0
175.0,68.0,14,38.0,0.0
175.0,68.0,153,613.0,3.0
175.0,68.0,112,383.0,3.0
175.0,68.0,139,539.0,3.0
175.0,68.0,100,349.0,4.0
175.0,68.0,73,214.0,2.0
175.0,68.0,25,54.0,0.0
175.0,68.0,47,125.0,1.0
185.0,74.0,7,12.0,0.0
185.0,74.0,110,286.0,2.0
185.0,74.0,127,307.0,4.0
185.0,74.0,107,214.0,4.0
185.0,74.0,59,98.0,0.0
185.0,72.0,1,0.0,0.0
185.0,72.0,16,0.0,0.0
180.0,72.0,20,14.0,0.0
180.0,72.0,11,0.0,0.0
180.0,72.0,3,0.0,0.0
165.0,74.0,55,133.0,3.0
165.0,74.0,11,27.0,0.0
165.0,74.0,81,297.0,3.0
184.0,72.0,5,1.0,0.0
168.0,68.0,47,63.0,0.0
168.0,68.0,49,32.0,0.0
168.0,68.0,45,72.0,0.0
168.0,68.0,29,69.0,0.0
168.0,68.0,35,74.0,0.0
168.0,68.0,4,7.0,0.0
168.0,68.0,7,10.0,0.0
165.0,70.0,8,30.0,0.0
165.0,70.0,30,47.0,0.0
165.0,70.0,19,59.0,0.0
185.0,74.0,2,1.0,0.0
200.0,76.0,3,3.0,0.0
180.0,71.0,5,4.0,0.0
180.0,71.0,3,3.0,0.0
180.0,71.0,28,32.0,0.0
180.0,71.0,5,7.0,0.0
185.0,71.0,19,24.0,0.0
170.0,71.0,118,370.0,1.0
170.0,71.0,132,425.0,0.0
170.0,71.0,91,303.0,2.0
170.0,71.0,121,420.0,4.0
170.0,71.0,67,224.0,0.0
170.0,71.0,10,34.0,0.0
170.0,71.0,1,4.0,0.0
180.0,74.0,2,1.0,0.0
180.0,74.0,2,0.0,0.0
180.0,74.0,5,3.0,0.0
180.0,74.0,64,160.0,0.0
180.0,74.0,112,273.0,5.0
180.0,74.0,84,120.0,1.0
180.0,74.0,8,7.0,0.0
180.0,74.0,35,48.0,0.0
190.0,70.0,95,213.0,4.0
190.0,70.0,21,45.0,1.0
185.0,76.0,37,7.0,0.0
185.0,76.0,41,23.0,0.0
185.0,76.0,47,35.0,1.0
185.0,76.0,39,50.0,0.0
185.0,76.0,45,54.0,1.0
185.0,76.0,36,76.0,2.0
185.0,76.0,37,33.0,0.0
185.0,76.0,34,55.0,0.0
185.0,76.0,30,39.0,1.0
185.0,76.0,32,36.0,1.0
185.0,76.0,6,1.0,0.0
185.0,76.0,52,12.0,0.0
185.0,76.0,21,2.0,0.0
175.0,73.0,117,368.0,6.0
175.0,73.0,102,366.0,7.0
175.0,73.0,146,576.0,15.0
175.0,73.0,154,610.0,14.0
175.0,73.0,127,459.0,13.0
175.0,73.0,139,536.0,9.0
175.0,73.0,148,585.0,15.0
175.0,73.0,122,406.0,9.0
175.0,73.0,142,542.0,5.0
175.0,73.0,120,352.0,5.0
175.0,73.0,148,535.0,7.0
175.0,73.0,75,227.0,1.0
168.0,71.0,69,211.0,3.0
168.0,71.0,56,131.0,1.0
177.0,73.0,11,36.0,1.0
177.0,73.0,109,323.0,5.0
177.0,73.0,113,370.0,6.0
177.0,73.0,6,5.0,0.0
177.0,73.0,45,118.0,3.0
177.0,73.0,1,1.0,0.0
177.0,73.0,91,277.0,4.0
177.0,73.0,24,31.0,0.0
183.0,76.0,15,0.0,0.0
183.0,76.0,3,1.0,0.0
190.0,73.0,4,11.0,0.0
190.0,73.0,6,9.0,0.0
190.0,73.0,70,155.0,6.0
190.0,73.0,103,268.0,5.0
190.0,73.0,12,9.0,0.0
195.0,76.0,4,13.0,0.0
160.0,69.0,23,43.0,0.0
160.0,69.0,33,39.0,0.0
160.0,69.0,42,148.0,1.0
160.0,69.0,110,375.0,2.0
160.0,69.0,86,289.0,2.0
160.0,69.0,27,57.0,1.0
